sku_id,country_name,retailer,breadcrumbs,breadcrumbs_t,name,name_t,pack_size,pack_size_t,description_short,description_t_short,resnet50_labels_005,resnet50_labels_06,price,label
12204042,USA,Chewy,"[""Dog"",""Clothing & Accessories"",""Outdoor Gear""]","[""Dog"",""Clothing & Accessories"",""Outdoor Gear""]",Dog Helios Thunder Full-Body Dog Jacket,Dog Helios Thunder Full-Body Dog Jacket,X-Small,X-Small,remember to measure your pet for the paw-fect fit. your extreme hound will be prepared to stand up to whatever mother nature throws at him when he’s wearing the dog helios thunder full-body dog jacket,remember to measure your pet for the paw-fect fit. your extreme hound will be prepared to stand up to whatever mother nature throws at him when he’s wearing the dog helios thunder full-body dog jacket,sleeping_bag~triceratops~wool,,36.05,OUT OF SCOPE
6650827,USA,Chewy,"[""Cat"",""Leashes & Collars"",""Leashes & Harnesses""]","[""Cat"",""Leashes & Collars"",""Leashes & Harnesses""]",Kitty Holster Cat Harness,Kitty Holster Cat Harness,Small/Medium,Small/Medium,even cats that hate other harnesses will love this lightweight and comfortable kitty holster cat harness. this award-winning walking vest is easy to put on but difficult for your cat to get out of on ,even cats that hate other harnesses will love this lightweight and comfortable kitty holster cat harness. this award-winning walking vest is easy to put on but difficult for your cat to get out of on ,tiger~tiger_cat~web_site,,24.95,OUT OF SCOPE
181653500,USA,Chewy,"[""Cat"",""Clothing & Accessories"",""Costumes""]","[""Cat"",""Clothing & Accessories"",""Costumes""]",Frisco Great White Shark Dog & Cat Costume,Frisco Great White Shark Dog & Cat Costume,X-Small,X-Small,"remember to measure your pet for the paw-fect fit. just when you thought it was safe to get in the water, there’s paws! straight out of your scariest fin-tasies, this one-piece shark costume is design","remember to measure your pet for the paw-fect fit. just when you thought it was safe to get in the water, there’s paws! straight out of your scariest fin-tasies, this one-piece shark costume is design",,,11.99,OUT OF SCOPE
19336538,USA,Chewy,"[""Dog"",""Food"",""Dry Food""]","[""Dog"",""Food"",""Dry Food""]",Addiction Grain-Free Salmon Bleu Dry Dog Food,Addiction Grain-Free Salmon Bleu Dry Dog Food,33.0 pounds,33.0 pounds,"description your dog will go wild for the addiction grain-free salmon bleu dry dog food. featuring smoked pacific salmon from the bluest oceans, this recipe is a hypoallergenic diet with an optimal ba","description your dog will go wild for the addiction grain-free salmon bleu dry dog food. featuring smoked pacific salmon from the bluest oceans, this recipe is a hypoallergenic diet with an optimal ba",web_site,web_site,76.99,Dry Dog Food
24528255,USA,Chewy,"[""Dog"",""Carriers & Travel"",""Carriers""]","[""Dog"",""Carriers & Travel"",""Carriers""]",Kurgo Metro Airline-Approved Dog & Cat Carrier Bag,Kurgo Metro Dog Carrier,"26.0 pounds                                                                      Up to 15 pounds, 18                         x 11                             x 11 inches","26.0 pounds                                                                      Up to 15 pounds, 18                         x 11                             x 11 inches","description keep your best friend by your side at all times with the kurgo metro dog carrier. stylish and sturdy, it comes with all the thoughtful touches he needs to feel right at home and cozy. the ","description keep your best friend by your side at all times with the kurgo metro dog carrier. stylish and sturdy, it comes with all the thoughtful touches he needs to feel right at home and cozy. the ",backpack~hamper~mailbag,mailbag,66.59,OUT OF SCOPE
2226774,USA,Chewy,"[""Dog"",""Beds & Mats"",""Orthopedic Beds""]","[""Dog"",""Beds & Mats"",""Orthopedic Beds""]",FurHaven Plush & Suede Orthopedic Sofa Dog & Cat Bed,FurHaven Plush & Suede Orthopedic Sofa Dog & Cat Bed,"3.0 pounds, 30                         x 20                             x 7.5 inches, Medium","3.0 pounds, 30                         x 20                             x 7.5 inches, Medium",curling up for a quick nap or a long night’s rest has never felt better when your sleepy pet has the furhaven plush & suede orthopedic sofa dog & cat bed. this high-quality bed is designed for maximum,curling up for a quick nap or a long night’s rest has never felt better when your sleepy pet has the furhaven plush & suede orthopedic sofa dog & cat bed. this high-quality bed is designed for maximum,scale~studio_couch~tray~washbasin,,27.99,OUT OF SCOPE
60540,USA,Chewy,"[""Dog"",""Bowls & Feeders"",""Fountains & Filters""]","[""Dog"",""Bowls & Feeders"",""Fountains & Filters""]","Petmate Fresh Flow Replacement Filters, 6 count","Petmate Fresh Flow Replacement Filters, 6 count",8.3                         x 0.6                             x 6.1 inches,8.3                         x 0.6                             x 6.1 inches,description the petmate deluxe fresh flow replacement filters use charcoal to keep water fresh&nbsp;and&nbsp;&nbsp;clean. fits all fresh flow fountains. filter provides naturally cool&nbsp;and&nbsp;ox,description the petmate deluxe fresh flow replacement filters use charcoal to keep water fresh&nbsp;and&nbsp;&nbsp;clean. fits all fresh flow fountains. filter provides naturally cool&nbsp;and&nbsp;ox,Band_Aid~web_site,,7.0,OUT OF SCOPE
221548831,USA,Chewy,"[""Dog"",""Bowls & Feeders"",""Bowls & Diners""]","[""Dog"",""Bowls & Feeders"",""Bowls & Diners""]",PetRageous Designs Tortuga Non-Skid Stainless Steel Dog Bowl,PetRageous Designs Tortuga Non-Skid Stainless Steel Dog Bowl,"1.060939794 pounds, 8.25                         x 8.25                             x 3 inches","1.060939794 pounds, 8.25                         x 8.25                             x 3 inches","description upgrade your pet’s feeding station with this paws-itively charming bowl from petrageous designs! made with stainless steel, this lightweight feeding dish is super sturdy and 100% dishwashe","description upgrade your pet’s feeding station with this paws-itively charming bowl from petrageous designs! made with stainless steel, this lightweight feeding dish is super sturdy and 100% dishwashe",bucket~oil_filter~whiskey_jug,,5.75,OUT OF SCOPE
22838918,USA,Chewy,"[""Dog"",""Training & Behavior"",""Bark Control & Remote Training""]","[""Dog"",""Training & Behavior"",""Bark Control & Remote Training""]",PetSafe Rechargeable Bark Control Dog Training Collar,PetSafe Rechargeable Bark Control Dog Training Collar,Over 8 pounds,,"description if you have a barker in your house, the petsafe rechargeable bark collar may be your new best friend! designed to help stop excessive barking, whining and whimpering, this bark collar feat","description if you have a barker in your house, the petsafe rechargeable bark collar may be your new best friend! designed to help stop excessive barking, whining and whimpering, this bark collar feat",barber_chair~buckle~digital_watch~neck_brace,,74.95,OUT OF SCOPE
14647119,USA,Chewy,"[""Cat"",""Toys"",""Plush & Mice Toys""]","[""Cat"",""Toys"",""Plush & Mice Toys""]",KONG Refillable Turtle Catnip Cat Toy,KONG Refillable Turtle Catnip Cat Toy,,,description this soft and snuggly plush catnip toy has a reclosable pouch to hold fresh catnip securely in place. the toy include a generous amount of kong’s premium north american catnip in a reclosa,description this soft and snuggly plush catnip toy has a reclosable pouch to hold fresh catnip securely in place. the toy include a generous amount of kong’s premium north american catnip in a reclosa,custard_apple~web_site,,2.99,OUT OF SCOPE
204026748,USA,Chewy,"[""Dog"",""Toys"",""New Toys""]","[""Dog"",""Toys"",""New Toys""]","Nylabone Holiday Puppy Starter Kit Dog Toys, 3 count","Nylabone Holiday Puppy Starter Kit Dog Toys, 3 count","6.4 ounces, 7.5                         x 6.5                             x 0.96 inches","6.4 ounces, 7.5                         x 6.5                             x 0.96 inches","description puppies and kids have a single common belief: one treat is never as good as three. the nylabone puppy starter kit guides your pup from his first soft, chicken-flavored teething toy for bab","description puppies and kids have a single common belief: one treat is never as good as three. the nylabone puppy starter kit guides your pup from his first soft, chicken-flavored teething toy for bab",lighter~nipple~vending_machine~whistle,,11.49,OUT OF SCOPE
4619880,USA,Chewy,"[""Cat"",""Beds & Mats"",""Pillow Beds""]","[""Cat"",""Beds & Mats"",""Pillow Beds""]",Armarkat Burrow Multiple Use Cat Bed/Mat,Armarkat Burrow Multiple Use Cat Bed/Mat,,,"the armarkat pet bed will put your cat or dog into a sweet sleep by providing the extremely soft pillow and/or hugged by strong, cozy bolster. he or she will be back to being fully energized to greet ","the armarkat pet bed will put your cat or dog into a sweet sleep by providing the extremely soft pillow and/or hugged by strong, cozy bolster. he or she will be back to being fully energized to greet ",bassinet~bath_towel~sleeping_bag,,21.42,OUT OF SCOPE
23281859,USA,Chewy,"[""Dog"",""Cleaning & Potty"",""Potty Pads & Diapers""]","[""Dog"",""Cleaning & Potty"",""Potty Pads & Diapers""]",MidWest Dry Paws Training & Floor Protection Pads,MidWest Dry Paws Training & Floor Protection Pads,"23                         x 24 inches, 50 count","23                         x 24 inches, 50 count",dry paws training pads are constructed of a super absorbent polymer and quilted to quickly lock away moisture and bacteria keeping your pet healthy and your floors clean. the dry paws training pads ar,dry paws training pads are constructed of a super absorbent polymer and quilted to quickly lock away moisture and bacteria keeping your pet healthy and your floors clean. the dry paws training pads ar,carton~packet~sunscreen,packet,15.12,OUT OF SCOPE
7632731,USA,Chewy,"[""Dog"",""Clothing & Accessories"",""Pajamas""]","[""Dog"",""Clothing & Accessories"",""Pajamas""]",Canada Pooch Frosty Fleece Dog Sweatsuit,Canada Pooch Frosty Fleece Dog Sweatsuit,16,16,remember to measure your pet for the paw-fect fit. keep your pup cozy and comfy through the cooler weather with the canada pooch frosty fleece dog sweatsuit. your pooch will be ready to chill in this ,remember to measure your pet for the paw-fect fit. keep your pup cozy and comfy through the cooler weather with the canada pooch frosty fleece dog sweatsuit. your pooch will be ready to chill in this ,cardigan~clog~jean~knee_pad~sweatshirt~wool,,25.49,OUT OF SCOPE
7941298,USA,Chewy,"[""Dog"",""Healthcare"",""First Aid & Recovery""]","[""Dog"",""Healthcare"",""First Aid & Recovery""]",KONG EZ Soft Collar for Dogs & Cats,KONG EZ Soft Collar for Dogs & Cats,"12                         x 5                             x 10 inches, Small","12                         x 5                             x 10 inches, Small","help your cat or dog recover peacefully—no shame required—with the kong ez soft collar. designed for dogs or cats healing from surgery, rashes or wounds, this recovery collar is soft and comfortable t","help your cat or dog recover peacefully—no shame required—with the kong ez soft collar. designed for dogs or cats healing from surgery, rashes or wounds, this recovery collar is soft and comfortable t",folding_chair~umbrella~web_site,,13.99,OUT OF SCOPE
10178834,USA,Chewy,"[""Cat"",""Toys"",""Chasers & Teasers""]","[""Cat"",""Toys"",""Chasers & Teasers""]","Earthtone Solutions Natural Sisal Wand Mouse Teaser Cat Toy, 3 count","Earthtone Solutions Natural Sisal Wand Mouse Teaser Cat Toy, 3 count",3-count,3-count,"keep your kitty entertained with the handmade craftsmanship of earthtone solutions natural sisal wand mouse teaser cat toys. shipped as a pack of three, these adorable woven sisal mice feature enticin","keep your kitty entertained with the handmade craftsmanship of earthtone solutions natural sisal wand mouse teaser cat toys. shipped as a pack of three, these adorable woven sisal mice feature enticin",Chihuahua~gazelle~muzzle,,11.97,OUT OF SCOPE
16744506,USA,Chewy,"[""Bird"",""Cages & Accessories""]","[""Bird"",""Cages & Accessories""]",Sheer Guard Bird Cage Skirt,Sheer Guard Bird Cage Skirt,Medium,Medium,keep your floors seed-free with the sheer guard bird cage skirt. this innovative accessory is made with a beautiful sheer material that allows for total visibility so your flying friend can enjoy the ,keep your floors seed-free with the sheer guard bird cage skirt. this innovative accessory is made with a beautiful sheer material that allows for total visibility so your flying friend can enjoy the ,fire_screen~shopping_cart~stretcher,,7.45,OUT OF SCOPE
79075068,USA,H-E-B,"[""Shop"",""Health & Beauty"",""Feminine Care"",""Pads & Liners""]","[""Shop"",""Health & Beauty"",""Feminine Care"",""Pads & Liners""]",U by Kotex CleanWear Heavy Flow Ultra Thin Pads with Wings,U by Kotex CleanWear Heavy Flow Ultra Thin Pads with Wings,32 ct,32 ct,these period pads for women feature the xpress dri core that quickly draws in and locks away wetness. the uniquely shaped tru-fit wings help keep this feminine pad in place to prevent bunching so it k,these period pads for women feature the xpress dri core that quickly draws in and locks away wetness. the uniquely shaped tru-fit wings help keep this feminine pad in place to prevent bunching so it k,face_powder~jersey~packet~web_site,,6.97,OUT OF SCOPE
259702689,USA,Kmart,"[""Grocery"",""Top Brands"",""Tide"",""Air Fresheners""]","[""Grocery"",""Top Brands"",""Tide"",""Air Fresheners""]","Boardwalk Paper Boardwalk CLIPMAN Bowl Clip, Mango Scent, Orange, 12/Box","Boardwalk Paper Boardwalk CLIPMAN Bowl Clip, Mango Scent, Orange, 12/Box",,,"boardwalk eco fresh bowl clip, mango scent, orange, 12 bowl clips per boxundefined","boardwalk eco fresh bowl clip, mango scent, orange, 12 bowl clips per boxundefined",mailbag~pencil_sharpener,mailbag,25.22,OUT OF SCOPE
